player_name,zone_1_attempted,zone_1_made,zone_2_attempted,zone_2_made,zone_3_attempted,zone_3_made,zone_4_attempted,zone_4_made,zone_5_attempted,zone_5_made,zone_6_attempted,zone_6_made,zone_7_attempted,zone_7_made,zone_8_attempted,zone_8_made,zone_9_attempted,zone_9_made,zone_10_attempted,zone_10_made,zone_11_attempted,zone_11_made,zone_12_attempted,zone_12_made,zone_13_attempted,zone_13_made,zone_14_attempted,zone_14_made,zone_15_attempted,zone_15_made
Clint Capela,0.842896174863388,0.7066450567260942,0.1448087431693989,0.33962264150943394,0.0,0.0,0.004098360655737704,0.6666666666666666,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Zeller,0.6550724637681159,0.6460176991150443,0.2289855072463768,0.4050632911392405,0.017391304347826087,0.3333333333333333,0.0057971014492753615,0.5,0.0057971014492753615,0.0,0.011594202898550723,0.5,0.0028985507246376808,1.0,0.0057971014492753615,0.0,0.0028985507246376808,0.0,0.0,0.0,0.0,0.0,0.0057971014492753615,0.0,0.017391304347826087,0.16666666666666666,0.04057971014492753,0.35714285714285715,0.0,0.0
Collin Sexton,0.2993366500829188,0.5373961218836565,0.1318407960199005,0.3522012578616352,0.008291873963515755,0.1,0.009950248756218905,0.3333333333333333,0.04809286898839138,0.4137931034482759,0.05306799336650083,0.453125,0.05887230514096186,0.35211267605633795,0.06467661691542287,0.4615384615384616,0.08208955223880597,0.31313131313131315,0.01824212271973466,0.4090909090909091,0.01077943615257048,0.15384615384615385,0.07048092868988391,0.4705882352941176,0.08789386401326699,0.4245283018867925,0.05555555555555555,0.34328358208955223,0.0008291873963515755,0.0
Cory Joseph,0.17518248175182485,0.59375,0.14963503649635038,0.4146341463414634,0.01824817518248175,0.6,0.007299270072992701,0.5,0.08941605839416059,0.4897959183673469,0.08211678832116788,0.4444444444444444,0.056569343065693424,0.3548387096774194,0.056569343065693424,0.2903225806451613,0.05291970802919708,0.27586206896551724,0.031021897810218982,0.4117647058823529,0.040145985401459854,0.2727272727272727,0.10036496350364964,0.3272727272727273,0.09671532846715328,0.2641509433962264,0.0364963503649635,0.45,0.007299270072992701,0.25
D'Angelo Russell,0.15886618325642715,0.5477178423236515,0.1911667765326302,0.4793103448275862,0.01845748187211602,0.5357142857142857,0.012524719841793012,0.3684210526315789,0.03493737640079104,0.490566037735849,0.044825313117996035,0.4264705882352941,0.03361898483849703,0.4313725490196079,0.034278180619644036,0.3269230769230769,0.05273566249176005,0.475,0.021753460777851025,0.3939393939393939,0.012524719841793012,0.631578947368421,0.13711272247857614,0.3990384615384616,0.12854317732366513,0.3487179487179487,0.11799604482531313,0.3240223463687151,0.0006591957811470006,0.0
D.J. Augustin,0.2998522895125554,0.6059113300492611,0.11521418020679468,0.28205128205128205,0.007385524372230428,0.4,0.013293943870014771,0.7777777777777778,0.022156573116691284,0.4666666666666667,0.025110782865583457,0.35294117647058826,0.029542097488921712,0.65,0.01624815361890694,0.3636363636363637,0.011816838995568686,0.375,0.05465288035450517,0.5405405405405406,0.028064992614475627,0.4736842105263158,0.14771048744460855,0.38,0.1432791728212703,0.4432989690721649,0.07976366322008863,0.3888888888888889,0.005908419497784343,0.0
Damian Lillard,0.3137638617090672,0.5509355509355509,0.07175472928897586,0.3727272727272728,0.008480104370515329,0.5384615384615384,0.001304631441617743,0.0,0.04892367906066536,0.48,0.035225048923679066,0.4814814814814815,0.04370515329419439,0.4328358208955224,0.0228310502283105,0.4571428571428571,0.03457273320287019,0.4528301886792453,0.0091324200913242,0.35714285714285715,0.011741682974559686,0.2777777777777778,0.15394651011089364,0.3813559322033898,0.1076320939334638,0.3636363636363637,0.1350293542074364,0.3719806763285024,0.0019569471624266144,0.0
Damyean Dotson,0.1833810888252149,0.5703125,0.0659025787965616,0.21739130434782608,0.0,0.0,0.0028653295128939827,0.0,0.04011461318051576,0.5,0.04011461318051576,0.5357142857142857,0.034383954154727794,0.375,0.0659025787965616,0.4130434782608696,0.07879656160458452,0.4363636363636363,0.04727793696275072,0.5151515151515151,0.04011461318051576,0.3928571428571429,0.11461318051575932,0.3625,0.19340974212034384,0.4,0.09169054441260743,0.234375,0.0014326647564469914,0.0
Danilo Gallinari,0.26018099547511314,0.5826086956521739,0.09276018099547513,0.47560975609756106,0.011312217194570135,0.3,0.0022624434389140274,0.0,0.06221719457013575,0.41818181818181815,0.03054298642533937,0.4074074074074074,0.02601809954751132,0.5652173913043478,0.04751131221719457,0.21428571428571427,0.04751131221719457,0.4047619047619048,0.010180995475113122,0.2222222222222222,0.013574660633484163,0.5,0.14592760180995476,0.4341085271317829,0.1346153846153846,0.4789915966386555,0.11312217194570134,0.39,0.0022624434389140274,0.0
Danny Green,0.12857142857142856,0.6172839506172839,0.0746031746031746,0.3191489361702128,0.009523809523809523,0.5,0.0031746031746031746,0.5,0.022222222222222227,0.5714285714285714,0.0380952380952381,0.4166666666666667,0.012698412698412698,0.375,0.006349206349206349,0.25,0.014285714285714284,0.4444444444444444,0.10793650793650794,0.4705882352941176,0.1841269841269841,0.5258620689655172,0.13968253968253969,0.3977272727272727,0.1968253968253968,0.4516129032258064,0.05873015873015872,0.3783783783783784,0.0031746031746031746,0.0
Dario Saric,0.3232758620689655,0.6355555555555555,0.09626436781609196,0.26865671641791045,0.002873563218390805,0.5,0.002873563218390805,0.0,0.00718390804597701,0.2,0.03017241379310345,0.19047619047619047,0.02298850574712644,0.4375,0.02442528735632184,0.4117647058823529,0.027298850574712645,0.2631578947368421,0.03735632183908046,0.3461538461538461,0.04741379310344826,0.3939393939393939,0.125,0.3793103448275862,0.1221264367816092,0.3176470588235294,0.1307471264367816,0.3956043956043956,0.0,0.0
Darius Miller,0.0371900826446281,0.6666666666666666,0.051652892561983466,0.4,0.002066115702479339,0.0,0.006198347107438018,0.3333333333333333,0.02479338842975207,0.3333333333333333,0.033057851239669415,0.4375,0.022727272727272728,0.5454545454545454,0.02685950413223141,0.4615384615384616,0.045454545454545456,0.5,0.06611570247933883,0.4375,0.07644628099173552,0.2972972972972973,0.25,0.3801652892561984,0.21074380165289253,0.35294117647058826,0.1446280991735537,0.35714285714285715,0.002066115702479339,0.0
Darren Collison,0.2701062215477997,0.5786516853932584,0.07435508345978756,0.32653061224489793,0.0,0.0,0.006069802731411229,0.5,0.03186646433990895,0.3333333333333333,0.06676783004552353,0.4545454545454545,0.09408194233687406,0.5161290322580645,0.07132018209408195,0.4893617021276596,0.09408194233687406,0.4354838709677419,0.04704097116843703,0.4838709677419355,0.05311077389984825,0.5714285714285714,0.0622154779969651,0.24390243902439024,0.07132018209408195,0.3617021276595745,0.054628224582701064,0.4444444444444444,0.0030349013657056147,0.0
Davis Bertans,0.08167770419426049,0.7567567567567568,0.0640176600441501,0.3103448275862069,0.011037527593818984,0.2,0.004415011037527594,0.0,0.039735099337748346,0.5555555555555556,0.022075055187637967,0.5,0.004415011037527594,0.5,0.011037527593818984,0.4,0.015452538631346581,0.42857142857142855,0.05077262693156733,0.4782608695652174,0.05518763796909492,0.68,0.2406181015452539,0.3669724770642202,0.2582781456953642,0.4188034188034188,0.1346578366445916,0.459016393442623,0.006622516556291391,0.0
De'Aaron Fox,0.3402903811252269,0.6266666666666667,0.2186932849364792,0.3775933609958506,0.02722323049001815,0.3666666666666665,0.006352087114337568,0.14285714285714285,0.038112522686025406,0.4761904761904762,0.022686025408348458,0.32,0.06442831215970962,0.4225352112676056,0.02450090744101633,0.3333333333333333,0.0471869328493648,0.2692307692307692,0.015426497277676953,0.2352941176470588,0.015426497277676953,0.35294117647058826,0.10344827586206896,0.3771929824561404,0.04083484573502722,0.4666666666666667,0.03539019963702359,0.3076923076923077,0.0,0.0
DeAndre Jordan,0.8789237668161435,0.6836734693877551,0.09192825112107623,0.3902439024390244,0.002242152466367713,0.0,0.006726457399103139,0.3333333333333333,0.004484304932735426,0.0,0.008968609865470852,0.25,0.0,0.0,0.002242152466367713,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre' Bembry,0.5227272727272727,0.5869565217391305,0.1461038961038961,0.3111111111111111,0.00974025974025974,0.5,0.011363636363636364,0.42857142857142855,0.003246753246753247,0.0,0.00487012987012987,0.0,0.003246753246753247,0.0,0.00974025974025974,0.0,0.008116883116883116,0.4,0.04707792207792208,0.206896551724138,0.03896103896103896,0.375,0.0974025974025974,0.2333333333333333,0.05681818181818181,0.3714285714285713,0.03896103896103896,0.3333333333333333,0.0016233766233766235,0.0
DeMar DeRozan,0.24295506473724296,0.6959247648902821,0.24904798172124906,0.43730886850152906,0.026656511805026657,0.4857142857142857,0.02589489718202589,0.5294117647058824,0.1188118811881188,0.3717948717948718,0.08758568164508758,0.4260869565217391,0.057882711348057884,0.3684210526315789,0.057882711348057884,0.4605263157894737,0.099009900990099,0.4153846153846154,0.0099009900990099,0.3076923076923077,0.006854531607006854,0.2222222222222222,0.0099009900990099,0.0,0.0030464584920030465,0.0,0.0038080731150038076,0.2,0.0007616146230007616,0.0
DeMarcus Cousins,0.4770889487870621,0.655367231638418,0.18867924528301888,0.3714285714285713,0.0026954177897574125,0.0,0.0026954177897574125,0.0,0.026954177897574125,0.5,0.0215633423180593,0.5,0.005390835579514825,0.5,0.01078167115902965,0.0,0.008086253369272238,0.0,0.01078167115902965,0.25,0.0026954177897574125,0.0,0.09973045822102426,0.2432432432432433,0.07277628032345014,0.3333333333333333,0.07008086253369272,0.2692307692307692,0.0,0.0
DeMarre Carroll,0.2417391304347826,0.5899280575539568,0.1373913043478261,0.3037974683544304,0.008695652173913044,0.2,0.005217391304347826,0.3333333333333333,0.017391304347826087,0.4,0.017391304347826087,0.3,0.020869565217391303,0.25,0.008695652173913044,0.4,0.005217391304347826,0.6666666666666666,0.07130434782608695,0.4390243902439024,0.09565217391304348,0.2909090909090909,0.16,0.3478260869565217,0.14608695652173914,0.3690476190476191,0.06434782608695652,0.21621621621621626,0.0,0.0
Deandre Ayton,0.5137931034482759,0.727069351230425,0.19885057471264367,0.4682080924855491,0.006896551724137931,0.5,0.013793103448275862,0.75,0.07011494252873564,0.5081967213114754,0.03793103448275862,0.3636363636363637,0.03793103448275862,0.4545454545454545,0.027586206896551724,0.25,0.08850574712643679,0.35064935064935066,0.0011494252873563214,0.0,0.0,0.0,0.002298850574712644,0.0,0.0,0.0,0.0011494252873563214,0.0,0.0,0.0
Delon Wright,0.4659498207885305,0.5884615384615385,0.17025089605734767,0.3263157894736842,0.003584229390681004,0.0,0.007168458781362006,0.25,0.008960573476702509,0.0,0.010752688172043013,0.5,0.005376344086021507,0.3333333333333333,0.008960573476702509,0.4,0.017921146953405017,0.1,0.03046594982078853,0.35294117647058826,0.035842293906810034,0.45,0.08422939068100359,0.2127659574468085,0.0985663082437276,0.2909090909090909,0.04301075268817205,0.375,0.008960573476702509,0.0
Dennis Schroder,0.27445652173913043,0.5148514851485149,0.16304347826086954,0.3611111111111111,0.009963768115942028,0.6363636363636364,0.01177536231884058,0.4615384615384616,0.03804347826086957,0.42857142857142855,0.041666666666666664,0.43478260869565216,0.04710144927536232,0.40384615384615385,0.019021739130434784,0.3809523809523809,0.06431159420289853,0.4507042253521127,0.02445652173913044,0.4444444444444444,0.02355072463768116,0.3076923076923077,0.11956521739130435,0.3257575757575757,0.09329710144927536,0.3786407766990291,0.06521739130434782,0.3055555555555556,0.004528985507246377,0.0
Dennis Smith Jr.,0.4107692307692308,0.5655430711610487,0.09692307692307693,0.3015873015873016,0.004615384615384616,0.3333333333333333,0.003076923076923077,1.0,0.02461538461538461,0.25,0.015384615384615384,0.5,0.05230769230769231,0.35294117647058826,0.009230769230769232,0.16666666666666666,0.06307692307692307,0.3902439024390244,0.012307692307692308,0.375,0.02,0.38461538461538464,0.1276923076923077,0.3012048192771085,0.08,0.28846153846153844,0.07846153846153846,0.3725490196078432,0.0015384615384615385,0.0
Derrick Favors,0.6284329563812601,0.7223650385604113,0.1518578352180937,0.4361702127659575,0.006462035541195477,0.75,0.0,0.0,0.012924071082390954,0.375,0.012924071082390954,0.25,0.01615508885298869,0.5,0.006462035541195477,0.25,0.04038772213247173,0.4,0.0468497576736672,0.206896551724138,0.05654281098546043,0.2,0.0016155088852988692,0.0,0.012924071082390954,0.25,0.006462035541195477,0.5,0.0,0.0
Derrick Jones Jr.,0.5925925925925926,0.6354166666666666,0.10493827160493828,0.2058823529411765,0.00308641975308642,0.0,0.0,0.0,0.006172839506172839,0.0,0.009259259259259259,1.0,0.0,0.0,0.00308641975308642,0.0,0.0,0.0,0.11419753086419752,0.35135135135135137,0.06790123456790123,0.3636363636363637,0.037037037037037035,0.25,0.043209876543209874,0.2857142857142857,0.009259259259259259,0.0,0.009259259259259259,0.0
Derrick Rose,0.3240371845949535,0.6229508196721312,0.16334661354581673,0.3739837398373984,0.02523240371845949,0.5263157894736842,0.013280212483399736,0.4,0.047808764940239036,0.5555555555555556,0.05312084993359894,0.425,0.055776892430278883,0.5,0.0451527224435591,0.5,0.0796812749003984,0.38333333333333336,0.02523240371845949,0.42105263157894735,0.006640106241699867,0.6,0.0796812749003984,0.35,0.034528552456839307,0.4615384615384616,0.04249667994687915,0.28125,0.00398406374501992,0.0
Derrick White,0.30755064456721914,0.6047904191616766,0.19152854511970527,0.5,0.02578268876611418,0.2857142857142857,0.01289134438305709,0.42857142857142855,0.03314917127071823,0.3333333333333333,0.03683241252302026,0.4,0.03314917127071823,0.6666666666666666,0.04788213627992634,0.5769230769230769,0.04972375690607735,0.4074074074074074,0.011049723756906077,0.16666666666666666,0.03314917127071823,0.4444444444444444,0.0847145488029466,0.3478260869565217,0.0847145488029466,0.2608695652173913,0.04788213627992634,0.4230769230769231,0.0,0.0
Devin Booker,0.2581673306772909,0.6265432098765432,0.14103585657370518,0.5084745762711864,0.018326693227091632,0.5217391304347826,0.0199203187250996,0.6,0.06374501992031872,0.4375,0.05816733067729084,0.5342465753424658,0.03346613545816733,0.3809523809523809,0.03745019920318725,0.44680851063829785,0.0398406374501992,0.4,0.012749003984063744,0.375,0.011155378486055778,0.35714285714285715,0.11713147410358565,0.3673469387755102,0.08605577689243027,0.3148148148148148,0.09800796812749003,0.2845528455284553,0.004780876494023904,0.16666666666666666
Devin Harris,0.24495677233429394,0.5647058823529412,0.08645533141210375,0.4,0.002881844380403458,1.0,0.008645533141210375,0.3333333333333333,0.01729106628242075,0.3333333333333333,0.01440922190201729,0.2,0.011527377521613832,0.5,0.02881844380403458,0.2,0.008645533141210375,0.3333333333333333,0.08069164265129683,0.35714285714285715,0.031700288184438034,0.2727272727272727,0.1585014409221902,0.3090909090909091,0.21037463976945245,0.3150684931506849,0.08645533141210375,0.3,0.008645533141210375,0.0
Dewayne Dedmon,0.3707224334600761,0.6871794871794872,0.12357414448669204,0.3692307692307693,0.0076045627376425855,0.25,0.0038022813688212928,0.0,0.0038022813688212928,0.5,0.03612167300380228,0.4736842105263158,0.009505703422053232,0.4,0.015209125475285171,0.25,0.019011406844106463,0.4,0.03231939163498099,0.4705882352941176,0.09695817490494296,0.4117647058823529,0.03802281368821293,0.35,0.07224334600760456,0.34210526315789475,0.17110266159695814,0.3666666666666665,0.0,0.0
Dion Waiters,0.25732217573221755,0.5284552845528455,0.035564853556485365,0.29411764705882354,0.0041841004184100415,0.5,0.0,0.0,0.02510460251046025,0.25,0.02092050209205021,0.4,0.016736401673640166,0.5,0.014644351464435146,0.5714285714285714,0.02092050209205021,0.3,0.11506276150627615,0.4909090909090909,0.06485355648535565,0.3225806451612903,0.19456066945606693,0.2903225806451613,0.13179916317991633,0.3968253968253968,0.09623430962343096,0.43478260869565216,0.0020920502092050207,0.0
Dirk Nowitzki,0.013297872340425532,0.6,0.05053191489361702,0.42105263157894735,0.007978723404255319,0.6666666666666666,0.013297872340425532,0.6,0.07180851063829788,0.4444444444444444,0.09042553191489362,0.4117647058823529,0.06382978723404255,0.375,0.07180851063829788,0.4074074074074074,0.07180851063829788,0.3333333333333333,0.013297872340425532,0.2,0.0425531914893617,0.375,0.125,0.3404255319148936,0.13829787234042554,0.28846153846153844,0.22340425531914893,0.30952380952380953,0.002659574468085107,0.0
Domantas Sabonis,0.56,0.7117346938775511,0.21714285714285714,0.4736842105263158,0.0071428571428571435,0.4,0.0071428571428571435,0.4,0.024285714285714285,0.2352941176470588,0.024285714285714285,0.4117647058823529,0.022857142857142857,0.4375,0.03571428571428571,0.36,0.07714285714285714,0.4074074074074074,0.002857142857142857,0.5,0.0014285714285714286,0.0,0.0014285714285714286,0.0,0.011428571428571429,0.5,0.0071428571428571435,0.8,0.0,0.0
Donovan Mitchell,0.2679738562091503,0.5902439024390244,0.21176470588235294,0.3549382716049383,0.021568627450980392,0.5151515151515151,0.022222222222222227,0.4411764705882353,0.02810457516339869,0.3953488372093023,0.03006535947712418,0.2608695652173913,0.02810457516339869,0.4418604651162791,0.0196078431372549,0.2,0.031372549019607836,0.625,0.023529411764705882,0.3888888888888889,0.022222222222222227,0.38235294117647056,0.09673202614379084,0.3918918918918919,0.1111111111111111,0.3588235294117647,0.08235294117647059,0.3253968253968254,0.0032679738562091504,0.2
Dorian Finney-Smith,0.3996212121212121,0.6161137440758294,0.058712121212121215,0.3225806451612903,0.0018939393939393944,0.0,0.003787878787878789,0.0,0.017045454545454544,0.1111111111111111,0.013257575757575758,0.14285714285714285,0.00946969696969697,0.6,0.00946969696969697,0.2,0.007575757575757577,0.75,0.07575757575757576,0.275,0.10227272727272728,0.35185185185185186,0.10984848484848483,0.3965517241379311,0.1231060606060606,0.2923076923076923,0.060606060606060615,0.21875,0.007575757575757577,0.0
Doug McDermott,0.2914691943127962,0.6747967479674797,0.06398104265402843,0.5185185185185185,0.0023696682464454982,0.0,0.0023696682464454982,1.0,0.030805687203791468,0.5384615384615384,0.009478672985781993,0.5,0.035545023696682464,0.2,0.011848341232227487,0.6,0.06398104265402843,0.3703703703703704,0.13744075829383887,0.4482758620689655,0.05213270142180095,0.4545454545454545,0.14218009478672985,0.3333333333333333,0.05687203791469194,0.375,0.0971563981042654,0.4634146341463415,0.0023696682464454982,0.0
Draymond Green,0.3909952606635071,0.6727272727272727,0.1161137440758294,0.32653061224489793,0.011848341232227487,0.4,0.0023696682464454982,0.0,0.026066350710900472,0.4545454545454545,0.02132701421800948,0.3333333333333333,0.014218009478672985,0.16666666666666666,0.0047393364928909965,0.0,0.02132701421800948,0.3333333333333333,0.026066350710900472,0.2727272727272727,0.026066350710900472,0.6363636363636364,0.13270142180094788,0.23214285714285715,0.08530805687203792,0.3055555555555556,0.11848341232227487,0.26,0.0023696682464454982,0.0
Dwight Powell,0.6234567901234568,0.7755775577557755,0.08641975308641975,0.35714285714285715,0.0,0.0,0.0,0.0,0.00205761316872428,0.0,0.006172839506172839,0.0,0.0,0.0,0.00823045267489712,0.0,0.012345679012345678,0.16666666666666666,0.0102880658436214,0.2,0.012345679012345678,0.5,0.06584362139917696,0.21875,0.1111111111111111,0.3333333333333333,0.061728395061728385,0.3333333333333333,0.0,0.0
Dwyane Wade,0.2802083333333333,0.620817843866171,0.1875,0.4388888888888889,0.014583333333333334,0.35714285714285715,0.007291666666666667,0.42857142857142855,0.10625,0.38235294117647056,0.04375,0.2857142857142857,0.036458333333333336,0.3714285714285713,0.010416666666666666,0.1,0.042708333333333334,0.2682926829268293,0.060416666666666674,0.4655172413793103,0.013541666666666669,0.3076923076923077,0.10104166666666667,0.3402061855670103,0.028125,0.2222222222222222,0.06458333333333334,0.2419354838709677,0.003125,0.3333333333333333
E'Twaun Moore,0.2593984962406015,0.6159420289855072,0.2424812030075188,0.4728682170542636,0.016917293233082706,0.4444444444444444,0.015037593984962403,0.5,0.04323308270676692,0.2608695652173913,0.03759398496240601,0.45,0.016917293233082706,0.4444444444444444,0.011278195488721804,0.3333333333333333,0.02631578947368421,0.35714285714285715,0.06578947368421052,0.4,0.04323308270676692,0.21739130434782608,0.11090225563909774,0.5084745762711864,0.07706766917293233,0.4634146341463415,0.03383458646616541,0.4444444444444444,0.0,0.0
Ed Davis,0.8741721854304636,0.6666666666666666,0.10596026490066224,0.28125,0.009933774834437088,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0
Elfrid Payton,0.4805825242718447,0.5202020202020202,0.2233009708737864,0.3695652173913043,0.0072815533980582535,0.6666666666666666,0.0072815533980582535,0.6666666666666666,0.0072815533980582535,0.3333333333333333,0.014563106796116504,0.5,0.0,0.0,0.0072815533980582535,0.6666666666666666,0.0,0.0,0.0024271844660194173,0.0,0.014563106796116504,0.16666666666666666,0.09466019417475728,0.38461538461538464,0.07524271844660194,0.2903225806451613,0.06310679611650485,0.2692307692307692,0.0024271844660194173,0.0
Emmanuel Mudiay,0.3459459459459461,0.5234375,0.1527027027027027,0.4690265486725664,0.016216216216216217,0.3333333333333333,0.006756756756756757,0.8,0.05945945945945946,0.4090909090909091,0.027027027027027032,0.35,0.03783783783783784,0.5714285714285714,0.021621621621621626,0.5625,0.05135135135135136,0.4473684210526316,0.022972972972972967,0.4705882352941176,0.02567567567567568,0.3157894736842105,0.11486486486486487,0.29411764705882354,0.06756756756756757,0.32,0.05,0.35135135135135137,0.0,0.0
Enes Kanter,0.7042459736456809,0.6403326403326404,0.16398243045387995,0.36607142857142855,0.0058565153733528535,0.5,0.0014641288433382134,0.0,0.02196193265007321,0.26666666666666666,0.02928257686676428,0.2,0.0014641288433382134,1.0,0.0043923865300146405,0.3333333333333333,0.017569546120058566,0.3333333333333333,0.0,0.0,0.0014641288433382134,1.0,0.002928257686676428,0.5,0.016105417276720352,0.09090909090909093,0.02928257686676428,0.35,0.0,0.0
Eric Bledsoe,0.427394438722966,0.6843373493975904,0.10092687950566426,0.3673469387755102,0.009268795056642637,0.1111111111111111,0.009268795056642637,0.4444444444444444,0.007209062821833163,0.14285714285714285,0.010298661174047373,0.4,0.013388259526261586,0.3076923076923077,0.012358393408856848,0.3333333333333333,0.021627188465499485,0.3809523809523809,0.021627188465499485,0.19047619047619047,0.03810504634397528,0.32432432432432434,0.1101956745623069,0.308411214953271,0.13697219361483007,0.3759398496240601,0.08135942327497425,0.3164556962025317,0.0,0.0
Eric Gordon,0.2345415778251599,0.6272727272727273,0.09701492537313433,0.21978021978021967,0.0021321961620469087,0.5,0.005330490405117271,0.2,0.004264392324093817,0.25,0.008528784648187633,0.5,0.0021321961620469087,0.0,0.0,0.0,0.006396588486140725,0.5,0.02771855010660981,0.4230769230769231,0.05223880597014925,0.3673469387755102,0.1929637526652452,0.3867403314917127,0.2953091684434968,0.3249097472924188,0.07142857142857142,0.4029850746268657,0.0,0.0
Ersan Ilyasova,0.3805774278215223,0.6,0.07611548556430446,0.206896551724138,0.013123359580052492,0.4,0.005249343832020997,0.0,0.02887139107611548,0.2727272727272727,0.026246719160104987,0.3,0.01837270341207349,0.2857142857142857,0.010498687664041995,0.25,0.02099737532808399,0.625,0.047244094488188976,0.2222222222222222,0.06299212598425198,0.4166666666666667,0.14960629921259844,0.3684210526315789,0.09186351706036744,0.2857142857142857,0.06561679790026248,0.52,0.0026246719160104987,0.0
Evan Fournier,0.2516370439663237,0.6282527881040892,0.1412535079513564,0.4105960264900662,0.004677268475210477,0.4,0.01028999064546305,0.3636363636363637,0.03367633302151544,0.4444444444444444,0.01683816651075772,0.4444444444444444,0.03180542563143125,0.4411764705882353,0.03367633302151544,0.3333333333333333,0.055191768007483634,0.4406779661016949,0.059869036482694114,0.421875,0.017773620205799808,0.3157894736842105,0.17399438727782976,0.3655913978494624,0.08044901777362021,0.3488372093023256,0.08699719363891488,0.24731182795698925,0.0018709073900841906,0.0
Evan Turner,0.3363431151241535,0.6174496644295302,0.2144469525959368,0.3684210526315789,0.01580135440180587,0.14285714285714285,0.03160270880361174,0.5,0.04740406320541761,0.2857142857142857,0.09029345372460497,0.525,0.024830699774266364,0.3636363636363637,0.04966139954853273,0.4545454545454545,0.07223476297968398,0.53125,0.022573363431151242,0.2,0.01805869074492099,0.25,0.022573363431151242,0.2,0.03611738148984198,0.25,0.01805869074492099,0.125,0.0,0.0
Frank Jackson,0.3624161073825503,0.6296296296296297,0.1185682326621924,0.37735849056603776,0.006711409395973154,0.3333333333333333,0.011185682326621923,0.4,0.03803131991051454,0.29411764705882354,0.03803131991051454,0.4117647058823529,0.0044742729306487695,1.0,0.013422818791946308,0.0,0.029082774049217,0.15384615384615385,0.08501118568232663,0.2368421052631579,0.07606263982102908,0.38235294117647056,0.0738255033557047,0.3939393939393939,0.09843400447427292,0.2954545454545455,0.0447427293064877,0.25,0.0,0.0
Fred VanVleet,0.28,0.5178571428571429,0.07,0.2619047619047619,0.005,0.0,0.0,0.0,0.01833333333333333,0.4545454545454545,0.01833333333333333,0.4545454545454545,0.028333333333333325,0.35294117647058826,0.03,0.4444444444444444,0.05666666666666665,0.35294117647058826,0.04666666666666667,0.42857142857142855,0.04666666666666667,0.5357142857142857,0.15333333333333332,0.3478260869565217,0.13166666666666665,0.4303797468354431,0.11166666666666666,0.2835820895522388,0.0033333333333333327,0.0
Garrett Temple,0.2515212981744422,0.6612903225806451,0.07505070993914807,0.2702702702702703,0.006085192697768764,0.6666666666666666,0.004056795131845843,1.0,0.032454361054766734,0.3125,0.022312373225152133,0.6363636363636364,0.02028397565922921,0.3,0.022312373225152133,0.09090909090909093,0.030425963488843813,0.4,0.12373225152129814,0.4098360655737705,0.09939148073022312,0.3469387755102041,0.16024340770791076,0.3797468354430379,0.10547667342799187,0.2307692307692308,0.04665314401622718,0.2608695652173913,0.0,0.0
Gary Harris,0.3359497645211931,0.5700934579439252,0.14599686028257458,0.4301075268817205,0.01098901098901099,0.2857142857142857,0.006279434850863423,0.25,0.03610675039246468,0.13043478260869565,0.029827315541601257,0.3157894736842105,0.015698587127158554,0.4,0.0141287284144427,0.2222222222222222,0.023547880690737842,0.5333333333333333,0.06593406593406594,0.3809523809523809,0.04395604395604396,0.42857142857142855,0.13186813186813187,0.34523809523809523,0.08634222919937205,0.3090909090909091,0.05180533751962323,0.2424242424242425,0.0015698587127158554,0.0
George Hill,0.3271276595744681,0.6341463414634146,0.09308510638297872,0.42857142857142855,0.02127659574468085,0.5,0.005319148936170214,0.0,0.0398936170212766,0.2,0.015957446808510637,0.5,0.029255319148936167,0.4545454545454545,0.02127659574468085,0.5,0.0398936170212766,0.6666666666666666,0.058510638297872335,0.4545454545454545,0.0398936170212766,0.2,0.11170212765957446,0.21428571428571427,0.12234042553191488,0.39130434782608703,0.06914893617021277,0.3076923076923077,0.005319148936170214,0.0
Gerald Green,0.11418685121107268,0.7272727272727273,0.05536332179930796,0.375,0.0034602076124567475,0.5,0.005190311418685121,0.3333333333333333,0.010380622837370242,0.3333333333333333,0.012110726643598616,0.42857142857142855,0.012110726643598616,0.14285714285714285,0.012110726643598616,0.7142857142857143,0.012110726643598616,0.2857142857142857,0.09688581314878893,0.44642857142857145,0.15570934256055366,0.37777777777777777,0.19550173010380625,0.3628318584070797,0.2370242214532872,0.32116788321167883,0.07612456747404844,0.2727272727272727,0.0017301038062283738,0.0
